music_id,music_type,music_name,stat_correct,stat_played,stat_guessed,stat_averageguessms,avg_vote,music_vote_count
26965,BGM,復讐者のレクイエム(ギターのみ),1,2,2,14407,,0
26966,BGM,復讐者のレクイエム(オーケストラ・バージョン),1,14,2,16430,,0
26967,BGM,ビジター(メドレー),5,33,25,15466,,0
26968,BGM,死線(ノイズ系),3,22,12,17015,,0
26969,BGM,回想(ピアノのみ),0,17,11,12113,,0
26971,BGM,望みなき世界の肖像(歪みピアノのみ),10,33,22,15021,10.0000000000000000,1
26972,BGM,望みなき世界の肖像(ピュアピアノのみ),6,24,18,16060,,0
26973,BGM,望みなき世界の肖像(シンセ・ボックス),2,13,7,18684,,0
26974,BGM,望みなき世界の肖像(シンセ・ボックス+ベル),2,17,9,13422,,0
26975,BGM,望みなき世界の肖像(シンセ・ボックス+ノイズベル),3,14,9,20998,,0
26976,BGM,紫～転生～(オーケストラ・バージョン),1,12,6,19520,,0
26977,BGM,結末(オーケストラ・バージョン),0,28,14,18030,,0
26981,BGM,白鳥寮,0,1,0,0,,0
26982,BGM,おやすみ☆,0,1,0,0,,0
26983,BGM,今日はどこへ行こう,0,1,1,30000,,0
26997,BGM,ひととき,0,1,0,0,,0
26998,BGM,言葉にできない,0,1,0,0,,0
27008,BGM,椅子を買ってこうよ,0,1,1,6188,,0
27014,BGM,頑張れば幸せいっぱい,0,1,0,0,,0
27021,BGM,風よ吹け,0,1,0,0,,0
27035,BGM,hurried,0,1,0,0,,0
27043,BGM,nonchalantly kona,0,1,0,0,,0
27049,BGM,serious,0,1,0,0,,0
27052,BGM,feel,0,1,1,17000,,0
27060,BGM,With the light(instrumental),0,1,0,0,,0
27063,BGM,猫の散歩道,0,1,0,0,,0
27065,BGM,茜雲,0,2,2,20697,,0
27066,BGM,濃霧,0,1,0,0,,0
27069,BGM,足音跳ねて,0,1,1,20842,,0
27072,BGM,雨の旋律,0,1,0,0,,0
27074,BGM,踊る日常,0,1,0,0,,0
27077,BGM,疾走無限,0,3,2,21173,,0
27079,BGM,鋼の舞台,0,1,1,25000,,0
27087,BGM,ワルツの果てに,0,2,1,18734,,0
27088,BGM,Strawberry shortcake,0,1,0,0,,0
27096,BGM,Melon pop,0,1,0,0,,0
27139,BGM,あの汁なんの汁？,0,3,2,16235,,0
27144,BGM,シュガーシスター,0,1,0,0,,0
27146,BGM,What is love？,0,1,1,22423,,0
27147,BGM,Sweet Strawberry,0,1,0,0,,0
27148,BGM,小さな恋の詩,0,2,0,0,,0
27152,BGM,虹色グラフィティ,0,1,0,0,,0
27160,BGM,陽射しとあぜ道,0,2,0,0,,0
27170,BGM,風に舞う花のように,0,2,0,0,,0
27176,BGM,ちょこっと自分らしく,0,2,2,26109,,0
27177,BGM,親友≒悪友,1,2,1,6273,,0
27178,BGM,のんびり長閑に,1,4,3,23885,,0
27179,BGM,心躍る幕開け,0,1,0,0,,0
27181,BGM,未来への資産,0,2,0,0,,0
27182,BGM,SSR!,2,3,3,14761,,0
27187,BGM,静かに冴える夜,0,1,1,11118,,0
27188,BGM,足取り軽く心軽く,0,3,1,7004,,0
27189,BGM,心躍り胸弾む,1,3,3,17708,,0
27190,BGM,こんな上々の休日,2,2,2,16456,,0
27192,BGM,抜き足差し足猫の足,0,3,2,12894,,0
27214,BGM,étoiles mignon,1,3,2,12061,,0
27221,BGM,Fang,1,4,2,10472,,0
27222,BGM,まんまるおむすび,0,2,0,0,,0
27225,BGM,弓道系女子 arrange ver.,0,12,4,21569,,0
27226,BGM,癒しのお姉さん,0,8,4,13149,,0
27228,BGM,流れ星ガール,0,2,2,22508,,0
27232,BGM,石段歩いて,0,8,6,23650,,0
27233,BGM,石段歩いて arrange ver.,0,4,2,34578,,0
27235,BGM,兄弟仲良し arrange ver.,0,2,0,0,,0
27238,BGM,のどかな我が母校,0,2,0,0,,0
27241,BGM,さて、なにしよう,0,12,10,20111,,0
27242,BGM,星空に囲まれて,0,2,0,0,,0
27245,BGM,悲しくなってきた,0,4,4,20821,,0
27247,BGM,伝わる気持ち,0,2,0,0,,0
27248,BGM,圧倒的緊張ッ！,4,4,4,5771,,0
27250,BGM,神楽,0,6,4,19762,,0
27251,BGM,燦めく時間,0,10,8,17603,,0
27255,BGM,星月夜の少女,0,2,0,0,,0
27256,BGM,星月夜の少女 arrange ver.,0,2,2,19040,,0
27260,BGM,和装のプリティウーマン arrange ver.,0,4,0,0,,0
27261,BGM,ぼくらいっしょに,0,6,4,28755,,0
27262,BGM,oh夏休み,0,2,0,0,,0
27264,BGM,さわやかな朝の風,0,9,2,12418,,0
27265,BGM,クラスメイト,0,4,1,23443,,0
27266,BGM,カフェテリア,2,6,3,12857,,0
27269,BGM,ひとりのテーマ,0,1,0,0,,0
27271,BGM,無気カのべッド,0,3,0,0,,0
27272,BGM,絶賛ドン引き中,0,1,1,25000,,0
27280,BGM,気まぐれ天使,0,1,1,25000,,0
27282,BGM,熱くて甘くて柔らかい,0,3,0,0,,0
27284,BGM,選挙．選挙．選挙,0,1,0,0,,0
27285,BGM,ピュアスイート,0,5,1,17918,,0
27286,BGM,激情,0,3,1,16133,,0
27289,BGM,Happiest,0,4,1,14943,,0
27293,BGM,a touching story,0,3,1,19023,,0
27309,BGM,Equal dolphin,0,1,0,0,,0
27310,BGM,History cat,0,1,0,0,,0
27315,BGM,Oneself yourself,0,1,0,0,,0
27318,BGM,Decision to future,0,1,0,0,,0
27322,BGM,Exclusive,0,1,0,0,,0
27335,BGM,Orchestral score,0,1,1,7463,,0
27336,BGM,モラトリアム・クラスタ,0,1,1,30000,,0
27337,BGM,Zillion Zest,0,8,0,0,,0
27340,BGM,quantum faith (vocalless),0,2,0,0,,0
27423,BGM,Future,4,18,8,12078,80.0000000000000000,1
27424,BGM,蒼色の冷笑,3,6,5,7823,95.0000000000000000,1
27425,BGM,名探偵は知っている,20,26,22,8416,90.0000000000000000,4
27426,BGM,one,8,33,25,14857,75.0000000000000000,2
27427,BGM,螺旋,7,35,23,16401,75.0000000000000000,1
27428,BGM,弦楽三重奏曲 第６億番 嬰へ短調,24,72,52,15997,78.0000000000000000,6
27429,BGM,トーテンブルーメ,39,51,39,7090,80.0000000000000000,9
27430,BGM,JUSTICE,39,96,81,11198,93.3333333333333333,3
27431,BGM,ACI-L,10,20,18,5831,92.0000000000000000,2
27432,BGM,Proud-dust,5,27,18,11744,85.0000000000000000,2
27433,BGM,hello your dream,12,21,18,10896,85.0000000000000000,1
27434,BGM,少女たちの魔女狩り,32,44,38,8539,97.5000000000000000,2
27435,BGM,笑み亡きソワレ,6,15,14,10503,75.0000000000000000,1
27436,BGM,喰那,12,22,20,8314,80.0000000000000000,1
27437,BGM,継接キメラ,22,40,30,10693,87.5000000000000000,2
27438,BGM,resurrectedreplayer,18,50,42,18160,95.0000000000000000,4
27439,BGM,Final Answer,38,62,60,9765,95.0000000000000000,2
27440,BGM,hikari,20,54,44,11228,77.0000000000000000,2
27441,BGM,discolor,20,32,28,7786,98.2500000000000000,8
27442,BGM,孤独な深海魚,12,23,16,10855,95.0000000000000000,1
27443,BGM,命のパン,14,37,33,11074,75.0000000000000000,1
27444,BGM,Tomorrow,21,51,48,11057,93.3333333333333333,3
27445,BGM,鈍色の空笑,4,15,12,12206,75.0000000000000000,1
27446,BGM,永遠の鎖,4,36,31,13099,75.0000000000000000,1
27447,BGM,Love Examination,12,24,20,10140,77.5000000000000000,2
27448,BGM,刹那,20,46,30,11461,89.5000000000000000,2
27449,BGM,Look Back,12,25,17,7198,90.0000000000000000,2
27450,BGM,青い蝶,9,30,24,11402,95.0000000000000000,1
27451,BGM,my dear,18,38,38,11492,80.0000000000000000,2
27452,BGM,キ・ナの香り,20,64,52,8238,80.0000000000000000,4
27453,BGM,嬰児クインビー,12,24,20,9905,92.0000000000000000,2
27454,BGM,rog-limitation,5,19,13,15845,90.0000000000000000,2
27455,BGM,ワルツ Op. 34,4,29,24,9598,75.0000000000000000,1
27456,BGM,ALIVE,10,42,22,12288,92.5000000000000000,2
27457,BGM,ruriair,7,16,12,12609,95.0000000000000000,1
27458,BGM,Life,20,38,34,7543,92.5000000000000000,2
27459,BGM,Loreley,18,38,27,15103,95.0000000000000000,1
27460,BGM,罪,12,24,19,10034,95.0000000000000000,1
27461,BGM,The first and The last,6,11,10,12059,95.0000000000000000,1
27462,BGM,反魔セクエンツィア,4,17,15,13724,90.0000000000000000,1
27463,BGM,battle field,14,34,24,10775,80.0000000000000000,2
27464,BGM,Rebirth,18,30,23,12227,80.0000000000000000,1
27465,BGM,道,16,36,27,7444,80.0000000000000000,2
27466,BGM,liberatedliberater,12,28,24,17753,70.0000000000000000,4
27467,BGM,Engage of marionette,20,42,42,8706,93.0000000000000000,2
27468,BGM,Thanks for all people,10,38,26,15864,87.5000000000000000,2
27469,BGM,le4-octobre,6,19,14,13516,80.0000000000000000,1
27470,BGM,l&d-circulation,16,40,32,14016,82.5000000000000000,2
27471,BGM,reflection-call,6,20,17,9872,75.0000000000000000,2
27472,BGM,rain,11,33,21,9482,75.0000000000000000,2
27473,BGM,7-weights,22,52,38,12963,80.0000000000000000,2
27474,BGM,fall,12,36,24,12127,75.0000000000000000,3
27475,BGM,ballade-continuer,6,12,7,9214,70.0000000000000000,1
27476,BGM,なまえのないうたver.2007 inst,7,22,15,12012,90.0000000000000000,3
27477,BGM,lie-alaia,10,34,29,12628,70.0000000000000000,1
27478,BGM,far (flat),8,26,18,8169,80.0000000000000000,3
27479,BGM,おもちゃ箱,8,28,20,11934,71.5000000000000000,2
27480,BGM,terminal entrance,5,22,19,14036,75.0000000000000000,2
27481,BGM,人形劇,20,64,44,14329,63.0000000000000000,4
27482,BGM,なまえのないうた full-inst,4,23,13,13796,95.0000000000000000,1
27483,BGM,Golden Nocturne (inst),18,34,28,8116,95.5000000000000000,4
27484,BGM,ridicule,5,31,26,10953,90.0000000000000000,2
27485,BGM,黄泉津比良坂Corruption,28,48,38,10172,94.0000000000000000,4
27486,BGM,the executioner,39,63,54,8798,100.0000000000000000,3
27487,BGM,ぬいぐるみ,7,27,19,14664,75.0000000000000000,1
27488,BGM,怪奇ディヴェルティメント,12,28,25,14175,95.0000000000000000,1
27489,BGM,Dread of the grave -more fear- (remake),4,9,9,13053,95.0000000000000000,1
27490,BGM,en-counse,8,28,18,12161,75.0000000000000000,2
27491,BGM,lixAxil,6,22,20,12592,95.0000000000000000,1
27492,BGM,飛翔,10,22,16,12917,100.0000000000000000,1
27493,BGM,lastendconductor,16,22,18,6269,99.5000000000000000,2
27495,BGM,MeltyMoment Inst Ver,1,8,2,12410,,0
27499,BGM,夕日色を重ねて,0,3,3,17708,,0
27521,BGM,いつものノスタルジア piano Ver,0,3,3,21856,,0
27527,BGM,曇りのない綺麗な瞳 GT Ver,0,2,1,25000,,0
27528,BGM,曇りのない綺麗な瞳 MB Ver,0,2,0,0,,0
27537,BGM,美しい躍動にときを奪われて piano Ver,0,1,0,0,,0
27539,BGM,薄い風景と淡い風景,0,1,0,0,,0
27565,BGM,Stroll (散歩),0,1,0,0,,0
27569,BGM,Gasparo (猫王子),0,1,0,0,,0
27580,BGM,Tears of crescent (三日月の涙),0,2,0,0,,0
27597,BGM,Straying (迷走),0,7,3,17119,,0
27599,BGM,Divine charity (主の慈悲),0,1,1,8534,,0
27600,BGM,Suffer (苦悩),0,2,2,8474,,0
27604,BGM,Single shuttlecock (カタハネ),0,1,0,0,,0
27606,BGM,Memories are here (one ver./off vocal),0,1,0,0,,0
27612,BGM,悪戯な調べ,0,1,0,0,,0
27634,BGM,愛模様～紫羅欄花～,0,1,0,0,,0
27641,BGM,フリークス・ロマンチシズム～Piano Ver～,0,1,0,0,,0
27642,BGM,恋×シンアイ彼女 メインテーマ,0,1,1,25000,,0
27643,BGM,風の止まり木,0,5,3,23324,,0
27644,BGM,名付けられた月曜日,0,1,1,20757,,0
27646,BGM,はしゃぎきれない少年,0,2,0,0,,0
27647,BGM,ENJOYが反射してる,0,1,0,0,,0
27648,BGM,さりげなくホップステップ,0,1,0,0,,0
27651,BGM,flower,0,1,1,40000,,0
27655,BGM,小雨降る日の優しさ,0,5,1,23103,,0
27656,BGM,虹かかる空の恋しさ,0,3,2,5519,,0
27657,BGM,君は無音の中で,0,1,1,15521,,0
27658,BGM,We are alone,0,2,0,0,,0
27659,BGM,忘れられたものたちへ,1,4,2,15194,,0
27660,BGM,alpha:,0,3,2,37434,,0
27661,BGM,僕らが友達だった時代,0,1,1,20349,,0
27662,BGM,恋をしたら。,0,1,1,16490,,0
27663,BGM,After the rain,0,4,2,11679,,0
27687,BGM,One More Chance! -Arrange Ver.-,0,1,1,7208,,0
27689,BGM,HACHA-MECHA -Arrange Ver.-,0,1,0,0,,0
27696,BGM,Never Say Goodbye -Arrange Ver.-,0,1,0,0,,0
27703,BGM,駆け出す坂道,0,2,1,25000,,0
27704,BGM,MATTARI-BATTARI,0,1,0,0,,0
27724,BGM,今日も笑顔で,0,2,0,0,,0
27725,BGM,陽だまりの散歩道,0,1,0,0,,0
27730,BGM,Fragile,0,1,0,0,,0
27731,BGM,夜空に溶けた麦わら帽,0,3,0,0,,0
27736,BGM,ゆうなぎ,0,1,0,0,,0
27742,BGM,熱帯魚の夢,0,1,0,0,,0
27745,BGM,有言実行！,0,3,0,0,,0
27750,BGM,ゆうなぎ Piano Ver.,0,1,1,18734,,0
27801,BGM,桔梗～恋人,0,1,0,0,,0
27810,BGM,隔てられた心,0,1,0,0,,0
27813,BGM,思い出の中で,0,2,1,7548,,0
27814,BGM,今日と明日,0,1,0,0,,0
27815,BGM,恋文,0,1,1,13532,,0
27822,BGM,ほんわか、ぽやぽや,0,1,0,0,,0
27827,BGM,Activity,0,1,0,0,,0
27885,BGM,デイドリーム,0,1,0,0,,0
27890,BGM,The House in Fata Morgana,12,18,14,8306,95.0000000000000000,1
27891,BGM,The Maid (Effected),10,19,14,10122,80.0000000000000000,1
27892,BGM,The Maid (Piano),45,120,80,10244,77.8000000000000000,10
27893,BGM,Ephemera,34,54,46,9862,52.5000000000000000,2
27894,BGM,Cetoniinae,27,33,29,10110,50.0000000000000000,1
27895,BGM,Patalouda,39,72,51,8419,63.3333333333333333,3
27896,BGM,Luciole,30,36,34,8850,65.0000000000000000,2
27897,BGM,Odonata (Unrest),9,22,15,10875,75.0000000000000000,1
27898,BGM,Odonata,6,11,9,12182,70.0000000000000000,1
27899,BGM,Tarantula,20,24,21,10699,80.0000000000000000,1
27900,BGM,Muscomorpha,16,48,40,13982,72.5000000000000000,2
27901,BGM,Labirintia,19,44,34,11786,85.0000000000000000,1
27902,BGM,Archerontia Styx,9,21,14,7701,80.0000000000000000,1
27903,BGM,Vulpe,4,15,11,13544,85.0000000000000000,1
27904,BGM,Huaina,7,20,14,9024,75.0000000000000000,1
27905,BGM,Mephitis,18,74,52,14031,45.5000000000000000,2
27906,BGM,Mogera,10,23,15,10400,70.0000000000000000,1
27907,BGM,Comical,7,16,12,12079,60.0000000000000000,1
27908,BGM,Skia Oura,14,29,19,13562,80.0000000000000000,1
27909,BGM,Delphinas,21,32,26,28510,75.0000000000000000,3
27910,BGM,Fugitive Dust,8,22,14,11246,80.0000000000000000,2
27911,BGM,Fecha Me,9,13,12,12739,100.0000000000000000,4
27912,BGM,Ciao Carina,22,36,24,6098,83.5000000000000000,2
27913,BGM,Dammi Una Sigaretta,24,37,29,8753,95.0000000000000000,2
27914,BGM,La Meglio Gioventù,4,26,19,16221,85.0000000000000000,1
27915,BGM,La Realtà Nella Nebria,4,12,9,12294,85.0000000000000000,1
27916,BGM,The Past,12,35,26,14254,90.0000000000000000,1
27917,BGM,The Past Time (Harp Ver.),9,14,11,9654,90.0000000000000000,1
27918,BGM,Bianco o Nero,22,32,32,8679,77.0000000000000000,2
27919,BGM,"Dirà ""Minchia!""",18,29,23,13142,90.0000000000000000,1
27920,BGM,Murk,8,17,12,8046,75.0000000000000000,2
27921,BGM,Morgana's Curse,15,37,26,14286,90.0000000000000000,1
27922,BGM,Cidade,10,20,13,12740,80.0000000000000000,1
27923,BGM,Assento Dele,32,66,48,9343,92.5000000000000000,4
27924,BGM,Olhos Na Sala Esculo,24,72,38,4027,67.5000000000000000,6
27925,BGM,Manita,7,13,11,9020,75.0000000000000000,1
27926,BGM,Bad End,8,21,15,12185,75.0000000000000000,1
27927,BGM,Fábula Escrita,11,23,16,12913,80.0000000000000000,1
27928,BGM,Necto Nédido,11,26,18,13579,70.0000000000000000,1
27929,BGM,Planador,11,27,16,11116,65.0000000000000000,1
27930,BGM,Sanctus,8,18,9,7651,95.0000000000000000,1
27931,BGM,Cicio,16,28,22,8762,100.0000000000000000,2
27932,BGM,Giselle,30,57,33,7014,98.3333333333333333,3
27933,BGM,Serie de Fragmento,3,20,12,13051,95.0000000000000000,1
27934,BGM,The Bollinger House,10,18,12,9197,80.0000000000000000,2
27935,BGM,Girlhood in Shambles,5,27,21,14988,100.0000000000000000,1
27936,BGM,Springtime Tears,30,90,54,12780,80.0000000000000000,6
27937,BGM,Venomous Angel,14,39,26,14132,95.0000000000000000,1
27938,BGM,Hex,20,28,22,10546,85.5000000000000000,6
27939,BGM,Hex (Youth Choir Ver.),66,87,75,9754,91.6666666666666667,3
27940,BGM,"Don't Say ""Adieu""",24,70,48,14817,92.0000000000000000,2
27941,BGM,Desolation,12,21,18,10126,70.0000000000000000,3
27942,BGM,This Mutilated Body,18,38,30,12671,95.0000000000000000,2
27943,BGM,Portrait of White,12,28,17,12192,95.0000000000000000,1
27944,BGM,Everybody's Crying,12,38,30,11734,100.0000000000000000,4
27945,BGM,The March of Time,10,13,10,6949,100.0000000000000000,1
27946,BGM,A Noble Death,18,39,27,10778,95.0000000000000000,2
27947,BGM,Her Dying Voice,18,42,24,10774,95.0000000000000000,2
27948,BGM,Never Hold Me,7,36,19,18603,85.0000000000000000,1
27949,BGM,Drown in the Gutter,8,27,22,12345,70.0000000000000000,1
27950,BGM,"Stay Here, My Weary",6,29,18,14202,70.0000000000000000,1
27951,BGM,Close My World,13,31,23,11451,80.0000000000000000,2
27952,BGM,Crowd by the Riverside,26,90,70,13939,82.5000000000000000,2
27953,BGM,Face Like a Mask,20,26,22,12631,82.5000000000000000,2
27954,BGM,Michel Bollinger (Intro),6,20,9,6240,70.0000000000000000,1
27955,BGM,Michel Bollinger,5,22,16,10754,90.0000000000000000,2
27956,BGM,A Fleeting Fata Morgana,6,10,7,7301,100.0000000000000000,1
27957,BGM,Symphonic of Fata Morgana,18,58,42,15860,80.0000000000000000,2
27958,BGM,A Requiem for Innocence,8,20,13,12355,100.0000000000000000,2
27959,BGM,Serie de Fragmento (English Ver.),7,12,9,12933,100.0000000000000000,1
27960,BGM,Dance and Stamp and Cheer,13,39,28,8412,90.0000000000000000,2
27961,BGM,The Crack of Dawn,17,46,30,13078,85.0000000000000000,1
27962,BGM,He Loves You,11,30,21,10548,80.0000000000000000,2
27963,BGM,Little Swallow,11,23,17,9791,95.0000000000000000,2
27964,BGM,A Place to Call Home,8,30,14,12549,90.0000000000000000,1
27965,BGM,Chitty Chatty Ceren,8,23,17,9016,90.0000000000000000,2
27966,BGM,Bright Futures,14,46,30,11642,67.5000000000000000,2
27967,BGM,Song for the Sunrise,9,18,12,12829,90.0000000000000000,1
27968,BGM,Days Long Past,11,35,27,13331,90.0000000000000000,1
27969,BGM,Seething Darkness,9,34,23,13937,80.0000000000000000,1
27970,BGM,Left Behind,8,30,22,15450,90.0000000000000000,1
27971,BGM,A Soft Spring Shower,10,54,26,15412,90.0000000000000000,2
27972,BGM,The Wretched King,9,27,23,14687,85.0000000000000000,1
27973,BGM,Hallowed Days (From Stabat Mater),24,60,38,11295,80.0000000000000000,2
27974,BGM,Reencarnação,19,31,27,10817,100.0000000000000000,1
27975,BGM,Twilight,12,27,23,12844,100.0000000000000000,1
27976,BGM,Casa de Margarida,10,36,24,16267,70.0000000000000000,2
27977,BGM,Papa-Laranja,4,6,4,7526,70.0000000000000000,1
27978,BGM,Como o Bacelo Estende-se Grande,5,20,10,14524,70.0000000000000000,1
27979,BGM,Greta,11,36,25,14902,80.0000000000000000,1
27980,BGM,Queen of the Café,8,35,28,15343,70.0000000000000000,1
27981,BGM,All Our Time Together,6,27,17,16439,80.0000000000000000,1
27982,BGM,Sighs Beneath the Setting Sun,8,44,24,18353,57.5000000000000000,2
27983,BGM,The Rain Drowns Out Your Cries,14,46,34,12703,62.5000000000000000,2
27984,BGM,"Breakdown, Breakout",9,20,15,12728,70.0000000000000000,1
27985,BGM,The Secrets You Hide,9,36,21,15814,85.0000000000000000,1
27986,BGM,Giselle (Piano),5,14,12,9271,95.0000000000000000,2
27987,BGM,Reencarnação (Instrumental),3,15,12,8725,100.0000000000000000,1
27988,BGM,Twilight (Instrumental),4,27,17,13454,95.0000000000000000,1
27990,BGM,Usually chatter,0,1,0,0,,0
27991,BGM,Bustling town,0,1,0,0,,0
27992,BGM,Giggle giggle,0,5,2,24655,,0
27993,BGM,Who's bad?,0,1,0,0,,0
27997,BGM,Peace in your mind,0,2,1,9146,,0
27998,BGM,Reflection to proceed,0,1,0,0,,0
28000,BGM,Lovely affection,0,1,0,0,,0
28002,BGM,Canopy of azure,0,4,4,10127,,0
28006,BGM,Discord,1,2,1,20009,,0
28010,BGM,Flight to tomorrow,1,1,1,8687,,0
28063,BGM,月姫:re,5,14,12,11385,100.0000000000000000,1
28064,BGM,なつのあお,9,16,14,12861,,0
28065,BGM,新生,1,9,4,16604,,0
28066,BGM,日向:re,2,6,5,20121,,0
28067,BGM,記録,2,6,4,12133,,0
28068,BGM,僕らの遠野邸,2,10,8,10614,,0
28069,BGM,感情:re,0,9,8,12966,,0
28070,BGM,当主様の優雅なひととき,1,8,3,14365,,0
28071,BGM,阿良句のテーマ(ハイ),2,8,7,15346,,0
28072,BGM,むかしむかし、あるところに,1,5,4,11483,,0
28073,BGM,灯火:re,1,3,1,8755,,0
28074,BGM,展望,1,13,8,14665,,0
28075,BGM,沁穢,0,5,5,12325,,0
28076,BGM,接近,1,4,3,17411,,0
28077,BGM,アルクェイドのテーマ(月光),2,6,4,12750,,0
28078,BGM,曖昧な話,0,15,10,17870,,0
28079,BGM,来訪,1,7,6,16729,,0
28080,BGM,病の鐘を聞け,0,6,5,18559,,0
28081,BGM,夜に歩く(リプライズ),1,11,7,14298,,0
28082,BGM,調査は脚で,4,14,11,8573,,0
28083,BGM,地獄より,3,15,13,14076,,0
28084,BGM,今はもう遠く,4,26,21,15341,,0
28085,BGM,戦渦へ,2,13,9,9703,,0
28086,BGM,ヴローヴ:I,4,18,11,17777,,0
28087,BGM,魔眼解放,4,9,8,16521,,0
28088,BGM,ヴローヴ:III,2,8,5,13562,,0
28089,BGM,魔眼覚醒,1,7,4,12835,,0
28090,BGM,午前零時の逢瀬,6,30,22,17697,,0
28091,BGM,夜に歩く,3,22,11,14166,,0
28092,BGM,つきひめ!,3,11,8,15263,,0
28093,BGM,姫様、お手を(アルクェイドのテーマ),1,2,1,8568,,0
28094,BGM,いつまでも,2,7,5,15578,,0
28095,BGM,帰り道,0,8,4,21511,,0
28096,BGM,ギニョールの夜,0,17,9,14340,,0
28097,BGM,妖夏:re,2,8,6,11339,,0
28098,BGM,決意,2,9,4,17828,,0
28099,BGM,荒野のうさぎ,1,15,8,15322,,0
28100,BGM,憧憬,2,9,6,18981,,0
28101,BGM,月光,1,4,3,14960,,0
28102,BGM,なつのおもいで,0,9,4,16212,,0
28103,BGM,Meta-Krake/4,0,2,2,8151,,0
28104,BGM,空想具現化,1,2,2,13200,,0
28105,BGM,つきのひかり(月の光より),1,28,17,14989,,0
28106,BGM,境界より,2,10,6,14212,,0
28107,BGM,目覚めの朝,4,18,10,16388,,0
28108,BGM,月の記憶,3,12,9,10149,,0
28109,BGM,月下:re,5,8,8,12301,100.0000000000000000,1
28110,BGM,シエルのテーマ,0,4,3,16934,,0
28111,BGM,ランチタイムです遠野くん!,2,17,12,17934,,0
28112,BGM,フランス茶道室,1,18,13,14071,,0
28113,BGM,夕景の校舎,6,38,19,14038,,0
28114,BGM,静かな遠野邸,1,15,9,21557,,0
28115,BGM,幻舞:re,4,11,8,11931,75.0000000000000000,1
28116,BGM,ヴローヴ:II,2,19,12,16909,,0
28117,BGM,告解,2,8,5,16044,,0
28118,BGM,ヴローヴ:IIIB,0,2,2,15512,,0
28119,BGM,氷原のワルツ(ヴローヴ:IV),1,13,11,16611,,0
28120,BGM,考察,2,8,7,15589,,0
28121,BGM,香辛料の嵐,0,12,4,3719,,0
28122,BGM,ナイトコール,4,14,13,12765,75.0000000000000000,1
28123,BGM,主は天にいませり(リプライズ),1,14,8,17733,,0
28124,BGM,血姫乱舞(アルクェイドのテーマ),2,13,10,16549,,0
28125,BGM,犯人は,0,4,4,12541,,0
28126,BGM,阿良句のテーマ(ロー),0,16,12,13267,,0
28127,BGM,変身,4,19,17,15462,70.0000000000000000,1
28129,BGM,主は天にいませり,2,14,9,12804,,0
28130,BGM,月虹,1,10,5,18018,,0
28132,BGM,贖いとして、裁きとして,1,5,4,18672,,0
28133,BGM,ノエル,2,11,10,16682,,0
28134,BGM,真祖新生(平常),1,7,6,8692,,0
28135,BGM,送り狼狩り,2,11,8,14796,,0
28136,BGM,答え,2,7,5,14725,,0
28137,BGM,いつか、帰る日,1,19,7,13284,,0
28138,BGM,真祖新生(暴走),1,11,7,15375,,0
28139,BGM,Meta-Krake/3,1,6,5,15976,,0
28140,BGM,戦士の流儀,2,8,5,13447,,0
28141,BGM,デュエル・オブ・トップ,2,13,7,15834,,0
28142,BGM,カルヴァリアの星,1,3,2,9715,,0
28143,BGM,巨人の庭,5,33,28,14838,,0
28144,BGM,光体出現,2,5,4,15614,,0
28145,BGM,原始地球,0,7,1,14824,,0
28146,BGM,魔眼、覚醒,3,10,7,14724,,0
28147,BGM,逆行運河／天体受胎,5,16,15,15210,,0
28148,BGM,夜明け,1,19,12,16561,,0
28149,BGM,教えてシエル先生,0,13,7,15681,,0
